Column1,postcode,address,lon,lat
790,4570,"East Deep Creek QLD 4570, Australia",152.6705427,-26.1882554
791,3444,"Greenhill VIC 3444, Australia",144.5656396,-37.1335012
792,4304,"Blackstone QLD 4304, Australia",152.8088251,-27.6080535
793,2794,"Bumbaldry NSW 2794, Australia",148.6001005,-33.8788824
794,3396,"Hopetoun VIC 3396, Australia",142.318772,-35.7360202
795,2403,"Gragin NSW 2403, Australia",150.7214362,-29.6456255
796,2428,"Green Point NSW 2428, Australia",152.4738975,-32.2735633
797,2763,"Acacia Gardens NSW 2763, Australia",150.8900145,-33.7206583
798,4310,"Frenches Creek QLD 4310, Australia",152.6853649,-28.0413603
799,7253,"George Town TAS 7253, Australia",146.8934925,-41.0894117
800,3180,"Knoxfield VIC 3180, Australia",145.250782,-37.8887649
801,2551,"Nungatta NSW 2551, Australia",149.7948904,-37.2277856
802,3095,"Eltham VIC 3095, Australia",145.1706992,-37.7049998
803,4557,"Mooloolaba QLD 4557, Australia",153.1010891,-26.6990471
804,5049,"Marino SA 5049, Australia",138.5237246,-35.0459889
805,3260,"Pomborneit VIC 3260, Australia",143.1319209,-38.1491105
806,2663,"Wantiool NSW 2663, Australia",147.6212403,-34.8118996
807,3219,"St Albans Park VIC 3219, Australia",144.3849841,-38.176358
808,3689,"3689 Australia Dr, Lexington Park, MD 20653, USA",-76.4685023,38.2584912
809,3033,"Keilor East VIC 3033, Australia",144.8566207,-37.7343192
810,3623,"Stanhope South VIC 3623, Australia",144.9832134,-36.4617737
811,5016,"Largs Bay SA 5016, Australia",138.4937213,-34.8231111
812,4054,"Keperra QLD 4054, Australia",152.9549828,-27.4119662
813,2714,"Tocumwal NSW 2714, Australia",145.3585972,-35.7249968
814,3141,"South Yarra VIC 3141, Australia",144.9914761,-37.838568
815,5581,"Port Vincent SA 5581, Australia",137.8328517,-34.7513478
816,3641,"Mywee VIC 3641, Australia",145.4471613,-35.9078595
817,3277,"Naringal VIC 3277, Australia",142.6814062,-38.4034955
818,4563,"Cooroy QLD 4563, Australia",152.8852905,-26.4240134
819,4821,"Stamford QLD 4821, Australia",144.1997353,-20.8464738
820,3171,"Springvale VIC 3171, Australia",145.1541397,-37.9473307
821,2344,"Winton NSW 2344, Australia",150.6981989,-31.1325489
822,3328,"Teesdale VIC 3328, Australia",144.0630048,-38.022066
823,2820,"Stuart Town NSW 2820, Australia",149.0123679,-32.5743502
824,2232,"Woronora NSW 2232, Australia",151.0646032,-34.0311029
825,3053,"Carlton VIC 3053, Australia",144.9694441,-37.798389
826,3311,"Corndale VIC 3311, Australia",141.2841298,-37.5824909
827,4715,"Biloela QLD 4715, Australia",150.3037323,-24.6360972
828,4742,"Elphinstone QLD 4742, Australia",148.4629997,-21.6738504
829,5113,"Elizabeth Downs SA 5113, Australia",138.673985,-34.7049853
830,2135,"Strathfield Plaza, 45 11/47 The Boulevarde, Strathfield NSW 2135, Australia",151.0940175,-33.8730275
831,3145,"Malvern East VIC 3145, Australia",145.0548502,-37.8763981
832,5087,"Klemzig SA 5087, Australia",138.6464068,-34.8702649
833,2580,"New South Wales 2580, Australia",149.7487272,-34.7206289
834,7301,"Longford TAS 7301, Australia",147.0767717,-41.6061044
835,6255,"Winnejup WA 6255, Australia",116.2777073,-33.8773133
836,5245,"Paechtown SA 5245, Australia",138.8095665,-35.0314617
837,4556,"Tanawha QLD 4556, Australia",153.0500809,-26.6971583
838,2573,"Tahmoor NSW 2573, Australia",150.587872,-34.233219
839,4007,"Hamilton QLD 4007, Australia",153.0648006,-27.4366918
840,3114,"Park Orchards VIC 3114, Australia",145.2148736,-37.7760752
841,3023,"Burnside VIC 3023, Australia",144.7521888,-37.7687064
842,3631,"Shepparton East VIC 3631, Australia",145.4693163,-36.4324574
843,2226,"Jannali NSW 2226, Australia",151.0646032,-34.0106901
844,2700,"New South Wales 2700, Australia",146.2929381,-34.9767465
845,2315,"Corlette NSW 2315, Australia",152.151274,-32.7344109
846,7277,"Legana TAS 7277, Australia",146.9726748,-41.3812198
847,5453,"Kybunga SA 5453, Australia",138.598804,-33.8487592
848,6450,"Western Australia 6450, Australia",122.2653887,-33.6707296
849,4018,"Fitzgibbon QLD 4018, Australia",153.0441933,-27.3428542
850,4228,"Tallebudgera Valley QLD 4228, Australia",153.4285672,-28.1404831
851,4415,"Myall Park QLD 4415, Australia",150.3037323,-26.5252094
852,2396,"Goorianawa NSW 2396, Australia",149.1501056,-30.9238593
853,4553,"Glenview QLD 4553, Australia",153.0167101,-26.7664958
854,3381,"Mount Dryden VIC 3381, Australia",142.5745556,-37.1716807
855,3198,"Seaford VIC 3198, Australia",145.1431018,-38.1021858
856,3184,"Elwood VIC 3184, Australia",144.9859676,-37.878722
857,6111,"Champion Lakes WA 6111, Australia",116.1832068,-32.1384821
858,4270,"Tamborine QLD 4270, Australia",153.1236742,-27.8856135
859,2880,"New South Wales 2880, Australia",141.6834275,-30.5512963
860,3618,"Merrigum VIC 3618, Australia",145.1706992,-36.3624013
861,3189,"Moorabbin VIC 3189, Australia",145.0576067,-37.9403568
862,2564,"Macquarie Fields NSW 2564, Australia",150.8900145,-33.9963891
863,3579,"Benjeroop VIC 3579, Australia",143.8671868,-35.7583662
864,4805,"Bogie QLD 4805, Australia",151.700565,-22.5822615
865,2319,"Tanilba Bay NSW 2319, Australia",152.0048138,-32.7043146
866,2195,"Lakemba NSW 2195, Australia",151.0733379,-33.9235692
867,5116,"Hillier SA 5116, Australia",138.7241621,-34.6336951
868,2251,"Avoca Beach NSW 2251, Australia",151.38519,-33.4721323
869,2843,"Coolah NSW 2843, Australia",149.7487272,-31.7845656
870,3759,"Panton Hill VIC 3759, Australia",145.2424941,-37.6400391
871,2954,"Australia 2954, Cdad. Autónoma de Buenos Aires, Argentina",-58.3885634,-34.6467863
872,3461,"Porcupine Ridge VIC 3461, Australia",144.1938221,-37.286475
873,2400,"New South Wales 2400, Australia",149.7487272,-29.4491211
874,3938,"McCrae VIC 3938, Australia",144.9336544,-38.3562816
875,4271,"Tamborine Mountain QLD 4271, Australia",153.206161,-27.9162702
876,3153,"Bayswater VIC 3153, Australia",145.2756505,-37.8386354
877,5065,"Glenside SA 5065, Australia",138.6439004,-34.9402486
878,2761,"Plumpton NSW 2761, Australia",150.8434913,-33.7393563
879,2209,"Narwee NSW 2209, Australia",151.0791612,-33.9454921
880,6006,"North Perth WA 6006, Australia",115.8551339,-31.9273539
881,2336,"Davis Creek NSW 2336, Australia",151.1869325,-32.1089351
882,2754,"Tennyson NSW 2754, Australia",150.7156265,-33.5631923
883,4850,"Macknade QLD 4850, Australia",146.1622593,-18.6498411
884,2306,"Windale NSW 2306, Australia",151.680106,-32.9908543
885,3782,"Macclesfield VIC 3782, Australia",145.4582381,-37.9137981
886,6027,"Beldon WA 6027, Australia",115.7693535,-31.752231
887,3168,"1907 Dandenong Rd, Clayton VIC 3168, Australia",145.1228367,-37.911231
888,7302,"Cressy TAS 7302, Australia",147.0820342,-41.7808695
889,5038,"Plympton Park SA 5038, Australia",138.5537441,-34.9670082
890,5046,"Warradale SA 5046, Australia",138.5437358,-35.008591
891,2579,"Brayton NSW 2579, Australia",150.1647697,-34.7125661
892,2152,"Northmead NSW 2152, Australia",150.9918338,-33.7902573
893,3264,"Terang VIC 3264, Australia",142.8955875,-38.2273268
894,7116,"Police Point TAS 7116, Australia",146.8904415,-43.1516532
895,3799,"Millgrove VIC 3799, Australia",145.8023118,-37.6990844
896,2133,"Croydon Park NSW 2133, Australia",151.1082813,-33.8967345
897,2804,"Moorbel NSW 2804, Australia",148.6001005,-33.5565485
898,2110,"Hunters Hill NSW 2110, Australia",151.1374068,-33.8274649
899,5571,"Rogues Point SA 5571, Australia",137.8822604,-34.3615548
900,2289,"Kotara NSW 2289, Australia",151.7064109,-32.9481404
901,4109,"Sunnybank QLD 4109, Australia",153.0559687,-27.5840406
902,3031,"Kensington VIC 3031, Australia",144.9198932,-37.790896
903,2158,"Dural NSW 2158, Australia",151.0354914,-33.6914284
904,5012,"Woodville North SA 5012, Australia",138.5437358,-34.8621629
905,2137,"Breakfast Point NSW 2137, Australia",151.1024569,-33.8543494
906,5223,"South Australia 5223, Australia",137.058302,-35.8495682
907,4811,"Cluden QLD 4811, Australia",146.8198691,-19.360968
908,2284,"Speers Point NSW 2284, Australia",151.6187438,-32.9524472
909,3824,"Thorpdale South VIC 3824, Australia",146.1812023,-38.2177192
910,2472,"Buckendoon NSW 2472, Australia",153.3210837,-29.1481762
911,5042,"Bedford Park SA 5042, Australia",138.5837799,-35.0069082
912,3199,"Frankston VIC 3199, Australia",145.1486206,-38.1645944
913,2119,"Cheltenham NSW 2119, Australia",151.0646032,-33.7551665
914,4614,"Neumgna QLD 4614, Australia",151.9774802,-26.8392162
915,4131,"Loganlea QLD 4131, Australia",153.1384143,-27.666306
916,3096,"Wattle Glen VIC 3096, Australia",145.1872619,-37.6683887
917,4358,"Cambooya QLD 4358, Australia",151.8569756,-27.7118713
918,4816,"Torrens Creek QLD 4816, Australia",145.1375834,-21.1851758
919,2370,"New South Wales 2370, Australia",151.9813913,-29.6445018
920,6701,"Western Australia 6701, Australia",114.524264,-23.9673429
921,2162,"Sefton NSW 2162, Australia",151.006385,-33.883427
922,6170,"Leda WA 6170, Australia",115.8107681,-32.2679505
923,2111,"Huntleys Point NSW 2111, Australia",151.125756,-33.8296098
924,3440,"Macedon VIC 3440, Australia",144.5546793,-37.4205517
925,3971,"Snake Island VIC 3971, Australia",146.6065057,-38.5613687
926,5092,"Modbury SA 5092, Australia",138.6840168,-34.8192845
927,2179,"Austral NSW 2179, Australia",150.8086082,-33.9549525
928,4568,"Federal QLD 4568, Australia",152.8559985,-26.3629933
929,2527,"Albion Park NSW 2527, Australia",150.7562989,-34.5764532
930,4070,"Bellbowrie QLD 4070, Australia",152.8676421,-27.5554476
931,3043,"Tullamarine VIC 3043, Australia",144.8786231,-37.7044206
932,2218,"Carlton NSW 2218, Australia",151.1199309,-33.9712426
933,4110,"Larapinta QLD 4110, Australia",153.0166574,-27.6166842
934,3142,"Toorak VIC 3142, Australia",145.0190242,-37.8432402
935,2720,"Gilmore NSW 2720, Australia",148.2804541,-35.4209913
936,2455,"Urunga NSW 2455, Australia",152.9794406,-30.5198264
937,5114,"Smithfield Plains SA 5114, Australia",138.7794089,-34.7161335
938,2115,"Ermington NSW 2115, Australia",151.0616918,-33.8132521
939,2303,"Hamilton South NSW 2303, Australia",151.7502614,-32.9252332
940,2759,"Erskine Park NSW 2759, Australia",150.7853574,-33.8060826
941,3887,"Nowa Nowa VIC 3887, Australia",148.0299382,-37.6989476
942,3188,"Hampton VIC 3188, Australia",145.0135139,-37.9394031
943,2623,"Captains Flat NSW 2623, Australia",149.4490642,-35.576588
944,4301,"Redbank Plains QLD 4301, Australia",152.8558773,-27.628802
945,3218,"Herne Hill VIC 3218, Australia",144.2047333,-38.1180538
946,2642,"New South Wales 2642, Australia",148.052689,-36.0220179
947,3940,"Rosebud West VIC 3940, Australia",144.8786231,-38.3745297
948,3116,"Chirnside Park VIC 3116, Australia",145.3088196,-37.7373267
949,3818,"Drouin South VIC 3818, Australia",145.8690603,-38.1155251
950,4702,"Wallaroo QLD 4702, Australia",149.3303348,-23.6457869
951,6232,"Millbridge WA 6232, Australia",115.7279326,-33.3072511
952,3027,"Williams Landing VIC 3027, Australia",144.7439497,-37.8614859
953,5127,"Wynn Vale SA 5127, Australia",138.686525,-34.7996704
954,5232,"Cudlee Creek SA 5232, Australia",138.8296806,-34.8562147
955,3191,"Sandringham VIC 3191, Australia",145.0135139,-37.9533967
956,2775,"Singletons Mill NSW 2775, Australia",151.0005643,-33.3029838
957,3842,"Churchill VIC 3842, Australia",146.4160017,-38.3219988
958,2508,"Coalcliff NSW 2508, Australia",150.9307341,-34.2055707
959,5238,"Julanka Holdings SA 5238, Australia",139.609512,-34.8860063
960,7025,"Dulcot TAS 7025, Australia",147.4131838,-42.7346405
961,3351,"Nintingbool VIC 3351, Australia",143.0029169,-37.6978029
962,2515,"Thirroul NSW 2515, Australia",150.933643,-34.295339
963,6015,"City Beach WA 6015, Australia",115.7634366,-31.9393057
964,4031,"Kedron QLD 4031, Australia",153.0294751,-27.4076416
965,6155,"Canning Vale WA 6155, Australia",115.91132,-32.0819784
966,3728,"Wilby VIC 3728, Australia",145.9135867,-36.1554528
967,3197,"Carrum VIC 3197, Australia",145.1431018,-38.0742262
968,2469,"New South Wales 2469, Australia",152.5443612,-28.9152316
969,3360,"Willowvale VIC 3360, Australia",143.5202874,-37.7370214
970,3126,"Canterbury VIC 3126, Australia",145.0741474,-37.8245223
971,5110,"Globe Derby Park SA 5110, Australia",138.56876,-34.7304381
972,2431,"Jerseyville NSW 2431, Australia",153.0500809,-30.9186021
973,4610,"Durong QLD 4610, Australia",151.84313,-26.5397645
974,3087,"Watsonia VIC 3087, Australia",145.0851764,-37.7019248
975,4871,"Conjuboy QLD 4871, Australia",143.2244216,-18.5471467
976,6208,"Fairbridge WA 6208, Australia",115.8048521,-32.6440296
977,2167,"Glenfield NSW 2167, Australia",150.8929227,-33.9690916
978,2831,"New South Wales 2831, Australia",146.741207,-31.038393
979,4751,"Palmyra QLD 4751, Australia",149.0556384,-21.1629333
980,5031,"Mile End South SA 5031, Australia",138.5662571,-34.924146
981,2429,"Firefly NSW 2429, Australia",152.3095833,-31.7944775
982,3796,"Mount Evelyn VIC 3796, Australia",145.3917982,-37.7791563
983,4559,"Diddillibah QLD 4559, Australia",152.9665872,-26.6667341
984,2571,"Picton NSW 2571, Australia",150.6401218,-34.2011979
985,2832,"New South Wales 2832, Australia",148.0982046,-30.0220265
986,2656,"Milbrulong NSW 2656, Australia",146.786149,-35.2474643
987,4806,"Wunjunga QLD 4806, Australia",147.3722545,-19.9245624
988,2337,"New South Wales 2337, Australia",151.0937206,-31.9193182
989,2648,"New South Wales 2648, Australia",142.1912307,-33.3707197
990,3066,"Collingwood VIC 3066, Australia",144.9873447,-37.8009595
991,4884,"Gadgarra QLD 4884, Australia",145.5830739,-17.2711364
992,2783,"Lawson NSW 2783, Australia",150.4370338,-33.7256417
993,5098,"Ingle Farm SA 5098, Australia",138.6413941,-34.8315199
994,4487,"Begonia QLD 4487, Australia",148.5866384,-28.042334
995,4014,"Nudgee QLD 4014, Australia",153.0912986,-27.3743379
996,5075,"Dernancourt SA 5075, Australia",138.6764928,-34.8689266
997,2156,"Glenhaven NSW 2156, Australia",150.9656452,-33.6530868
998,5172,"Willunga Hill SA 5172, Australia",138.5787728,-35.2925472
999,4413,"Chinchilla QLD 4413, Australia",150.7679216,-26.3724452
1000,3480,"Rich Avon West VIC 3480, Australia",142.9170407,-36.3286415
1001,3345,"Gordon VIC 3345, Australia",144.1174856,-37.5678296
1002,2870,"Daroobalgie NSW 2870, Australia",148.2804541,-33.0218853
1003,2380,"Gunnedah NSW 2380, Australia",150.1647697,-30.9361952
1004,4275,"O'Reilly QLD 4275, Australia",153.1796489,-28.0380223
1005,4521,"Mount Pleasant QLD 4521, Australia",152.8029443,-27.1352804
1006,2651,"Forest Hill NSW 2651, Australia",147.4740404,-35.1526817
1007,3622,"Strathallan VIC 3622, Australia",144.8951287,-36.2037168
1008,3040,"Aberfeldie VIC 3040, Australia",144.9006313,-37.7493029
1009,2234,"Illawong NSW 2234, Australia",151.006385,-34.0161592
1010,2365,"New South Wales 2365, Australia",151.6070583,-30.0677809
1011,3634,"Bunbartha VIC 3634, Australia",145.4250118,-36.2266803
1012,2178,"Cecil Park NSW 2178, Australia",150.8027952,-33.8769426
1013,4036,"Bald Hills QLD 4036, Australia",153.0088712,-27.3138088
1014,3212,"Point Wilson VIC 3212, Australia",144.4561033,-38.0110859
1015,3097,"Kangaroo Ground VIC 3097, Australia",145.2369693,-37.6897828
1016,5083,"Broadview SA 5083, Australia",138.6113271,-34.8786853
1017,5575,"Hardwicke Bay SA 5575, Australia",137.5668376,-34.8106597
1018,6162,"Beaconsfield WA 6162, Australia",115.7663951,-32.068544
1019,2567,"Mount Annan NSW 2567, Australia",150.7562989,-34.048387
1020,5137,"Ashton SA 5137, Australia",138.7442455,-34.9358196
1021,3226,"Ocean Grove VIC 3226, Australia",144.5382417,-38.2573292
1022,2827,"Biddon NSW 2827, Australia",148.6458369,-31.6552936
1023,3860,"Coongulla VIC 3860, Australia",146.9661233,-37.6951451
1024,2725,"Stockinbingal NSW 2725, Australia",147.848103,-34.4822804
1025,2194,"Campsie NSW 2194, Australia",151.1024569,-33.9105784
1026,2357,"New South Wales 2357, Australia",149.1960526,-31.3085444
1027,3927,"Somers VIC 3927, Australia",145.165179,-38.3793743
1028,6052,"Bedford WA 6052, Australia",115.884707,-31.915616
1029,3325,"Vite Vite North VIC 3325, Australia",143.1749726,-37.9076784
1030,6073,"Mundaring WA 6073, Australia",116.165484,-31.9256022
1031,5067,"Beulah Park SA 5067, Australia",138.6313699,-34.9236189
1032,3635,"Kaarimba VIC 3635, Australia",145.3364703,-36.1592629
1033,3409,"Duchembegarra VIC 3409, Australia",141.8100218,-36.8127092
1034,2114,"West Ryde NSW 2114, Australia",151.0849848,-33.8089747
1035,5154,"Aldgate SA 5154, Australia",138.7442455,-35.0183091
1036,3862,"Victoria 3862, Australia",147.1915504,-37.4228208
1037,6064,"Girrawheen WA 6064, Australia",115.8462613,-31.8364571
1038,2748,"Orchard Hills NSW 2748, Australia",150.7330562,-33.818067
1039,3754,"Mernda VIC 3754, Australia",145.1265477,-37.5963626
1040,3437,"Bullengarook VIC 3437, Australia",144.5437205,-37.5197014
1041,3379,"Stavely VIC 3379, Australia",142.6172766,-37.5195066
1042,3008,"Docklands VIC 3008, Australia",144.9419122,-37.8170652
1043,4287,"Barney View QLD 4287, Australia",152.8029443,-28.2608723
1044,2587,"Kingsvale NSW 2587, Australia",148.3260629,-34.6013985
1045,3820,"Bona Vista VIC 3820, Australia",145.9469958,-38.1692482
1046,7012,"Glenlusk TAS 7012, Australia",147.1788375,-42.8373287
1047,6019,"Scarborough WA 6019, Australia",115.7634366,-31.896864
1048,2549,"South Pambula NSW 2549, Australia",149.817978,-36.9804396
1049,2449,"Tewinga NSW 2449, Australia",152.6853649,-30.6133236
1050,4581,"Inskip QLD 4581, Australia",153.1560853,-25.2663148
1051,3612,"Wanalta VIC 3612, Australia",145.005249,-36.602205
1052,3000,"Collins St, Melbourne VIC 3000, Australia",144.963937,-37.8152065
1053,4362,"Berat QLD 4362, Australia",151.9831687,-28.0334119
1054,3699,"Mount Beauty VIC 3699, Australia",147.3270485,-36.8124613
1055,2140,"Homebush NSW 2140, Australia",151.0791612,-33.858623
1056,6254,"North Greenbushes WA 6254, Australia",116.0532101,-33.8556029
1057,3182,"St Kilda West VIC 3182, Australia",144.9777054,-37.8595773
1058,3335,"Plumpton VIC 3335, Australia",144.6753231,-37.7143753
1059,4711,"Glenlee QLD 4711, Australia",150.5064931,-23.276056
1060,3025,"Altona North VIC 3025, Australia",144.8346241,-37.8388686
1061,3588,"Woorinen South VIC 3588, Australia",143.4446136,-35.2972762
1062,4103,"Annerley QLD 4103, Australia",153.032997,-27.5120542
1063,3802,"Endeavour Hills VIC 3802, Australia",145.2590707,-37.9780214
1064,6391,"Quindanning WA 6391, Australia",116.749645,-33.019094
1065,5000,"Adelaide SA 5000, Australia",138.6038129,-34.9328294
1066,4674,"Oyster Creek QLD 4674, Australia",151.9345555,-24.5002555
1067,832,"Australia 832, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.8520927,22.3120781
1068,5501,"Lewiston SA 5501, Australia",138.3589086,-34.4875437
1069,3873,"Gormandale VIC 3873, Australia",146.6738329,-38.3016024
1070,4735,"Winton QLD 4735, Australia",141.7258239,-23.3216584
1071,3770,"Yering VIC 3770, Australia",145.4250118,-37.7057909
1072,2144,"Auburn NSW 2144, Australia",151.0296696,-33.8485157
1073,6566,"West Toodyay WA 6566, Australia",116.4665975,-31.5676669
1074,3584,"Lake Boga VIC 3584, Australia",143.6285244,-35.4661938
1075,6175,"Singleton WA 6175, Australia",115.754561,-32.4466752
1076,3235,"Benwerrin VIC 3235, Australia",143.9324048,-38.455233
1077,6011,"Cottesloe WA 6011, Australia",115.7604781,-31.9956284
1078,4608,"Wooroolin QLD 4608, Australia",151.7473377,-26.3706839
1079,3803,"Hallam VIC 3803, Australia",145.2756505,-38.0069505
1080,4804,"Collinsville QLD 4804, Australia",147.8443629,-20.5530661
1081,5073,"Tranmere SA 5073, Australia",138.6815087,-34.8939181
1082,2312,"Nabiac NSW 2312, Australia",152.3799862,-32.1257631
1083,6558,"Wooroloo WA 6558, Australia",116.3131356,-31.8029829
1084,6004,"East Perth WA 6004, Australia",115.8787926,-31.9540106
1085,2780,"Leura NSW 2780, Australia",150.3211123,-33.7054049
1086,2354,"New South Wales 2354, Australia",151.8877321,-31.0638225
1087,4117,"Berrinba QLD 4117, Australia",153.0795213,-27.6431814
1088,3138,"Mooroolbark VIC 3138, Australia",145.3309395,-37.7822365
1089,5222,"Willson River SA 5222, Australia",137.9614096,-35.775644
1090,4353,"East Cooyar QLD 4353, Australia",151.8760283,-27.2083514
1091,2177,"Bonnyrigg Heights NSW 2177, Australia",150.8812903,-33.8946607
1092,3951,"Kongwak VIC 3951, Australia",145.7356129,-38.5195374
1093,4630,"Coominglah Forest QLD 4630, Australia",151.1241149,-24.8662907
1094,6055,"Guildford WA 6055, Australia",115.9822747,-31.8545729
1095,4309,"Tarome QLD 4309, Australia",152.6230662,-27.9433107
1096,7020,"Clifton Beach TAS 7020, Australia",147.4748606,-42.9517898
1097,2834,"Lightning Ridge NSW 2834, Australia",147.9617144,-29.2801652
1098,2520,"Australia 2520, C1296ABF CABA, Argentina",-58.3830721,-34.6458697
1099,6112,"Mount Nasura WA 6112, Australia",116.005922,-32.1670352
1100,7264,"Mount William TAS 7264, Australia",148.0537476,-41.0222132
1101,3505,"Merbein West VIC 3505, Australia",141.8100218,-34.189156
1102,2821,"Burroway NSW 2821, Australia",148.0982046,-32.3212524
1103,7316,"Cuprona TAS 7316, Australia",145.9953724,-41.2131788
1104,5011,"Woodville Park SA 5011, Australia",138.5337293,-34.8854877
1105,3458,"Lerderderg VIC 3458, Australia",144.3685809,-37.459275
1106,2806,"Eugowra NSW 2806, Australia",148.3260629,-33.3984728
1107,3874,"Woodside Beach VIC 3874, Australia",146.8985944,-38.5234965
1108,7177,"Boomer Bay TAS 7177, Australia",147.8054144,-42.8784013
1109,3183,"St Kilda East VIC 3183, Australia",144.9997396,-37.8670566
1110,2762,"Schofields NSW 2762, Australia",150.8667511,-33.7044482
1111,7300,"Perth TAS 7300, Australia",147.2320073,-41.627092
1112,4572,"Alexandra Headland QLD 4572, Australia",153.1045489,-26.6715056
1113,3568,"Gannawarra VIC 3568, Australia",144.215646,-35.8021206
1114,7015,"Geilston Bay TAS 7015, Australia",147.3550909,-42.8394367
1115,4486,"Hebel QLD 4486, Australia",148.2284289,-28.5818815
1116,6028,"Kinross WA 6028, Australia",115.7279326,-31.7239719
1117,2171,"Middleton Grange NSW 2171, Australia",150.8434913,-33.9333763
1118,4171,"Bulimba QLD 4171, Australia",153.0589126,-27.4517481
1119,3979,"Glen Alvie VIC 3979, Australia",145.6134608,-38.4509941
1120,3371,"Talbot VIC 3371, Australia",143.6718623,-37.2153546
1121,4518,"Glass House Mountains QLD 4518, Australia",152.9323602,-26.9123315
1122,2752,"Silverdale NSW 2752, Australia",150.5936766,-33.9245658
1123,2878,"New South Wales 2878, Australia",144.4342138,-32.733105
1124,5280,"Thornlea SA 5280, Australia",140.265662,-37.4887446
1125,4501,"Lawnton QLD 4501, Australia",152.9823835,-27.2838811
1126,3283,"Crossley VIC 3283, Australia",142.2337184,-38.2179522
1127,4158,"Thorneside QLD 4158, Australia",153.2002692,-27.4864891
1128,6062,"Morley WA 6062, Australia",115.9054062,-31.8872484
1129,3302,"Branxholme VIC 3302, Australia",141.8100218,-37.8391588
1130,6714,"Western Australia 6714, Australia",117.0794082,-20.967771
1131,2631,"Holts Flat NSW 2631, Australia",149.3339956,-36.5504439
1132,2713,"Blighty NSW 2713, Australia",145.5358152,-35.5514125
1133,5082,"Thorngate SA 5082, Australia",138.5937955,-34.8828879
1134,4745,"Dysart QLD 4745, Australia",148.2804541,-22.4848385
1135,3912,"Pearcedale VIC 3912, Australia",145.2148736,-38.2242212
1136,2102,"Warriewood NSW 2102, Australia",151.2947775,-33.6881414
1137,4504,"Narangba QLD 4504, Australia",152.9655318,-27.2015813
1138,3516,"Bridgewater North VIC 3516, Australia",144.0194472,-36.6251143
1139,2360,"New South Wales 2360, Australia",151.2335592,-29.640762
1140,4741,"Eungella Hinterland QLD 4741, Australia",148.8744888,-21.0486737
1141,5259,"Jervois SA 5259, Australia",139.4059435,-35.5041395
1142,6233,"Wellesley WA 6233, Australia",115.7338502,-33.1853877
1143,828,"Australia 828, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.8522514,22.3120309
1144,5086,"Oakden SA 5086, Australia",138.6413941,-34.8590277
1145,2423,"Boolambayte NSW 2423, Australia",152.215754,-32.358861
1146,2779,"Hazelbrook NSW 2779, Australia",150.4573297,-33.7284065
1147,3925,"Cape Woolamai VIC 3925, Australia",145.3862638,-38.5282425
1148,2556,"Bringelly NSW 2556, Australia",150.7330562,-33.9404662
1149,4872,"Barwidgi QLD 4872, Australia",144.9611836,-18.0178418
1150,3675,"Boweya North VIC 3675, Australia",146.1812023,-36.5103613
1151,3464,"Carisbrook VIC 3464, Australia",143.8454596,-37.0150311
1152,7306,"Stoodley TAS 7306, Australia",146.0234118,-41.6653269
1153,3954,"Koonwarra VIC 3954, Australia",145.9469958,-38.5615123
1154,5417,"South Australia 5417, Australia",139.8547266,-33.4148756
1155,5035,"Black Forest SA 5035, Australia",138.5762695,-34.9511792
1156,4064,"Paddington QLD 4064, Australia",153.0000416,-27.4611923
1157,4055,"Ferny Hills QLD 4055, Australia",152.9323602,-27.3901209
1158,4102,"Woolloongabba QLD 4102, Australia",153.0353622,-27.4956759
1159,3375,"Ballyrogan VIC 3375, Australia",143.1749726,-37.390738
1160,7212,"Evandale TAS 7212, Australia",147.4572613,-41.5934307
1161,3498,"Irymple VIC 3498, Australia",142.159382,-34.2495272
1162,4855,"Jaffa QLD 4855, Australia",146.0000983,-17.8000401
1163,5272,"Woolumbool SA 5272, Australia",140.265662,-37.199509
1164,7249,"Kings Meadows TAS 7249, Australia",147.1575845,-41.4740678
1165,2157,"Glenorie NSW 2157, Australia",151.0122058,-33.5420387
1166,3691,"Leneva VIC 3691, Australia",146.9661233,-36.2373927
1167,2792,"Burnt Yards NSW 2792, Australia",148.9894267,-33.6046193
1168,3402,"3402 Australian Ct, West Palm Beach, FL 33407, USA",-80.0686121,26.7436393
1169,3185,"Elsternwick VIC 3185, Australia",145.0080039,-37.8862009
1170,3006,"South Wharf VIC 3006, Australia",144.963937,-37.8245483
1171,3242,"Birregurra VIC 3242, Australia",143.8128803,-38.3300725
1172,5166,"O'Sullivan Beach SA 5166, Australia",138.476227,-35.1198409
1173,2647,"Mulwala NSW 2647, Australia",146.0472969,-35.9286597
1174,6012,"Mosman Park WA 6012, Australia",115.7634366,-32.0135412
1175,5279,"Mount McIntyre SA 5279, Australia",140.5549719,-37.5682107
1176,4065,"Bardon QLD 4065, Australia",152.9764978,-27.461705
1177,3286,"MacArthur VIC 3286, Australia",141.9791849,-38.0490245
1178,4352,"Cement Mills QLD 4352, Australia",151.9470976,-27.4595003
1179,2448,"Hyland Park NSW 2448, Australia",152.9558991,-30.5997515
1180,3700,"Tallangatta East VIC 3700, Australia",147.168985,-36.2031354
1181,2461,"Australia 2461, B1754FZE San Justo, Buenos Aires, Argentina",-58.5532863,-34.6833556
